plate,mjd,fiberid,z,zErr,zWarning,class,bestObjID,objType,run,rerun,camCol,field,obj,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z,petroMag_u,petroMag_g,petroMag_r,petroMag_i,petroMag_z
681,52199,547,0.284749,8.422607E-5,0,GALAXY,1237663277924811092,NONLEGACY,4145,301,5,65,340,23.424294,21.381533,19.873844,19.284939,18.758455,21.774431,20.563162,18.828043,18.285851,17.804068
1488,52965,388,-2.25683E-4,4.442148E-5,0,STAR,1237663277926318115,NONLEGACY,4145,301,5,88,35,23.368919,21.007553,19.955692,19.078573,18.687874,23.972237,20.952705,20.094984,19.204321,18.76108
1093,52591,631,0.197569,2.147377E-5,0,GALAXY,1237663277926318398,NONLEGACY,4145,301,5,88,318,22.025616,21.098587,20.481314,20.295374,19.954897,21.478073,20.89505,20.278158,19.9806,19.82715
682,52525,324,1.703112,6.158861E-4,0,QSO,1237663278461812864,NONLEGACY,4145,301,6,67,128,19.505602,19.300978,19.254005,19.013857,18.986626,19.51498,19.305111,19.276106,19.067768,19.03454
384,51821,444,0.085544,2.028383E-5,0,GALAXY,1237663278461812891,GALAXY,4145,301,6,67,155,20.965103,18.900738,17.909531,17.363487,16.905428,19.14143,17.229342,16.311609,15.872547,15.561896
1094,52524,534,0.088303,7.46939E-6,0,GALAXY,1237663278461812934,NONLEGACY,4145,301,6,67,198,21.174358,20.058702,19.428064,18.936056,18.642193,19.82699,18.58663,18.08795,17.753998,17.63908
3142,54735,401,-6.602407E-5,1.016415E-5,0,STAR,1237663278461812974,NONLEGACY,4145,301,6,67,238,19.218863,18.071335,17.518557,17.30637,17.166636,19.239317,18.114273,17.563494,17.355703,17.255342
385,51877,610,0.060689,2.227636E-5,0,GALAXY,1237663278463058136,GALAXY,4145,301,6,86,216,21.989798,20.585682,19.980953,19.4806,19.022438,19.872009,18.339006,17.722921,17.30792,16.88171
1902,53271,579,8.3404E-5,1.059038E-5,0,STAR,1237663278463123483,NONLEGACY,4145,301,6,87,27,16.653021,15.1498,14.579145,14.343253,14.242065,16.700098,15.191316,14.617794,14.411198,14.307331
1488,52965,339,-1.883019E-4,2.942E-5,0,STAR,1237663278463123733,NONLEGACY,4145,301,6,87,277,22.557678,20.652065,19.601013,19.097929,18.882853,21.992338,20.685686,19.652252,19.177652,18.96837
384,51821,414,0.119198,2.283518E-5,0,GALAXY,1237663462608470118,GALAXY,4188,301,5,66,102,20.826777,18.750158,17.923491,17.53042,16.964333,19.412607,17.68523,16.64365,16.181526,15.823326
3142,54735,213,2.024153E-5,6.871036E-6,0,STAR,1237663782583992395,NONLEGACY,4263,301,1,73,75,18.771559,17.205719,16.498827,16.208549,16.071415,18.844728,17.260702,16.554745,16.285242,16.138393
1094,52524,92,1.203719E-4,1.482864E-5,0,STAR,1237663782583992503,NONLEGACY,4263,301,1,73,183,22.127645,19.621132,18.200033,17.466375,17.041166,22.477623,19.700918,18.272388,17.522879,17.112972
1486,52993,90,0.132196,1.438976E-5,0,GALAXY,1237663782583992570,NONLEGACY,4263,301,1,73,250,21.634554,20.501453,19.62229,19.142242,18.621147,19.76128,18.726799,17.942909,17.480804,17.251499
384,51821,84,0.222846,7.435517E-5,0,GALAXY,1237663782583992585,GALAXY,4263,301,1,73,265,23.644375,21.240101,19.858685,19.297266,18.876171,22.491026,20.627001,19.050938,18.569643,18.259819
3142,54735,122,-1.374467E-4,1.963845E-5,0,STAR,1237663782583992591,NONLEGACY,4263,301,1,73,271,23.650951,21.244251,19.64583,18.796793,18.318211,23.302328,21.342459,19.723591,18.874134,18.386833
384,51821,184,0.516982,2.199864E-4,0,GALAXY,1237663783120732911,GALAXY,4263,301,2,71,751,23.764137,22.379509,20.892979,20.014565,19.472572,22.123158,21.309481,19.334944,18.381208,18.137928
1486,52993,165,-2.106883E-5,2.186836E-5,0,STAR,1237663783120797703,NONLEGACY,4263,301,2,72,7,23.572119,22.429308,20.719589,18.858189,17.822701,23.663572,22.809713,20.784935,18.685307,17.875256
1488,52965,291,6.623516E-5,7.572324E-6,0,STAR,1237663783122173970,NONLEGACY,4263,301,2,93,18,18.38518,16.546375,15.855824,15.611707,15.540777,18.45182,16.601086,15.916965,15.689898,15.598262
3142,54735,185,1.09842E-4,9.495348E-6,0,STAR,1237663783657603112,NONLEGACY,4263,301,3,71,40,18.052454,16.845678,16.356676,16.218023,16.146629,18.112864,16.914526,16.438013,16.285484,16.260532
1486,52993,172,1.53366E-5,1.787597E-5,0,STAR,1237663783657603204,NONLEGACY,4263,301,3,71,132,22.035603,19.8542,18.956507,18.580612,18.33358,22.183025,19.913309,19.046698,18.634403,18.435871
681,52199,108,0.339702,1.392941E-4,0,GALAXY,1237663783657603372,NONLEGACY,4263,301,3,71,300,23.725233,22.05735,20.231707,19.601097,19.123653,25.16995,21.276142,19.363783,18.681967,18.468561
1486,52993,177,0.124199,1.207594E-5,0,GALAXY,1237663783657603399,NONLEGACY,4263,301,3,71,327,22.041491,20.802525,20.435246,19.996605,19.655582,19.508043,18.528601,17.905338,17.574078,17.447409
683,52524,150,-2.004597E-5,1.432749E-5,0,STAR,1237663783659110402,NONLEGACY,4263,301,3,94,2,18.055199,17.860394,17.536295,16.957777,16.508997,18.109371,17.914011,17.618692,17.006992,16.579491
1903,53357,114,-1.511396E-4,2.390463E-5,0,STAR,1237663783659110507,NONLEGACY,4263,301,3,94,107,21.314768,20.05386,19.511133,19.254456,19.084513,21.498343,20.18071,19.606609,19.352251,19.308657
1488,52965,269,-3.430663E-4,6.032474E-6,0,STAR,1237663783659110653,NONLEGACY,4263,301,3,94,253,20.848089,20.365507,20.012009,19.801231,19.664787,20.813009,20.386332,20.015471,19.84297,19.774515
683,52524,512,1.129131,4.534944E-4,0,QSO,1237663784195981407,NONLEGACY,4263,301,4,94,95,19.93627,20.081734,19.707586,19.638296,19.687168,20.00876,20.104864,19.741779,19.712057,19.731091
1092,52639,395,-2.100932E-4,2.235953E-5,0,STAR,1237663784195981488,NONLEGACY,4263,301,4,94,176,23.603807,20.524866,19.162392,18.498035,18.068443,23.262268,20.582455,19.243372,18.592808,18.122377
384,51821,191,0.05828,1.865603E-5,0,GALAXY,1237666407365738624,GALAXY,4874,301,2,376,128,21.1306,19.807079,19.156071,18.697481,18.26124,18.17606,16.899696,16.174662,15.814185,15.563186
3142,54735,197,4.080829E-5,8.080683E-6,0,STAR,1237666407365738650,NONLEGACY,4874,301,2,376,154,19.900053,18.400379,17.7757,17.576023,17.426418,19.968754,18.416281,17.833609,17.638762,17.5112
682,52525,319,0.340655,9.774334E-5,0,GALAXY,1237666407365738792,NONLEGACY,4874,301,2,376,296,25.265289,21.794266,20.123703,19.447044,18.839132,22.431149,20.807402,18.932013,18.283588,17.885672
384,51821,187,4.036403E-3,0.495177,0,STAR,1237666407365739489,GALAXY,4874,301,2,376,993,23.079435,24.056274,22.820738,22.164083,22.004234,21.991947,22.370949,21.45767,20.903765,20.815332
682,52525,346,0.185692,2.158734E-5,0,GALAXY,1237666408439480726,NONLEGACY,4874,301,4,376,406,24.09104,21.436699,20.973654,20.584206,20.14316,20.830572,19.883869,19.27969,18.945797,18.840378
386,51788,386,1.589205,3.778673E-4,0,QSO,1237666408440987690,QSO,4874,301,4,399,42,18.930376,18.745274,18.718983,18.509619,18.65069,18.962055,18.773479,18.755352,18.572195,18.677103
1903,53357,597,-6.312329E-4,1.422432E-5,0,STAR,1237666408440987824,NONLEGACY,4874,301,4,399,176,19.561001,18.62447,18.288467,18.165201,18.126001,19.60359,18.651176,18.341612,18.190727,18.233444
683,52524,501,-1.678627E-4,1.83024E-4,0,STAR,1237666408440988078,NONLEGACY,4874,301,4,399,430,23.052147,22.664406,21.305,20.389931,19.836288,23.137505,23.061251,21.325176,20.480463,20.283979
1094,52524,526,2.479461E-5,1.210745E-5,0,STAR,1237678617415057813,NONLEGACY,7717,301,1,287,405,22.115993,19.870848,18.308697,17.221342,16.563236,21.942959,19.815714,18.365957,17.262609,16.619143
1094,52524,530,-1.114083E-4,3.72573E-5,0,STAR,1237678617415123219,NONLEGACY,7717,301,1,288,275,23.438948,21.383587,19.905991,19.022474,18.487013,22.757523,21.461437,19.984577,19.075272,18.544197
384,51821,138,0.091125,2.349455E-5,0,GALAXY,1237656906352165022,GALAXY,2662,301,1,238,158,20.823179,18.959101,18.006016,17.534773,17.016727,19.798458,17.888342,16.873112,16.41585,16.081467
